四方	4
酌	3
革	1
看到	1
天下	6
陋	1
q	8
讓	2
寅	2
公	1
黃	1
l	257
正始	2
盡	1
舜	9
路途	1
鄉人	2
為	9
惟	4
天命	1
'	58
成功	2
工	2
哀	6
女	3
仲	4
戲	1
洗	2
時雍	1
巽	1
谷	4
气	2
家	4
因	1
當	1
ㄙ	1
昴	1
授	1
基	2
遠行	1
臣下	1
近	3
厭倦	1
東	1
百姓	4
朝夕	1
聰明	1
和	6
）	6
集	1
懷	6
宁	3
X	6
姑	2
四時	1
ㄊ	2
污	1
成	7
:	14
烝民	2
無	10
ㄏ	2
故	20
大道	1
稱為	1
省親	1
繫	6
納	1
章	6
關雎	9
詞頭	1
息	1
E	7
大雅	2
又	2
道	3
異	3
克	5
a	470
!	17
趾	2
有	14
已经	5
刑	3
聲	4
日中	1
由於	2
在	17
播	1
b	72
穆穆	2
詖	1
睦	3
人倫	2
好	1
進賢	3
H	29
吟詠	2
西	2
南	8
興	7
粗	1
乖	2
事	5
艸	2
首	1
求	2
發語詞	1
寘	2
德	12
妻子	2
毛詩	2
於	14
昊天	1
載	2
母	1
盈	1
無罪	2
風俗	2
t	515
花	1
O	6
祁	1
ㄩ	1
違	1
協	1
歌	4
半天	1
功	1
汝	9
邦國	2
ㄤ	1
遜	1
發言	2
暨	1
服	8
子	2
河	1
不淫	2
嗣位	1
父母	3
m	140
呀	1
搁置	1
年	11
嫩苗	1
殊	2
邑	3
國史	2
淺	2
得	3
。	186
錫	1
回家	1
ˊ	5
僕	1
逝世	5
乱	2
虺隤	1
乃	3
虛	1
主	2
可以	2
隻	1
明	7
烝	2
若	5
寫	1
鳥獸	4
一種	2
叫	1
化	7
稽古	2
風	31
应	3
情	9
舊俗	2
欽	4
己	1
弼	1
.	69
秩	3
汭	1
之	129
”	1
序	3
罔	1
艾	1
九	3
象	2
善	2
降	1
致	1
王	2
高岡	1
形容	2
颓	1
抒	1
尊敬	1
厚	2
織布	1
角	1
监	5
氣	1
躬	1
u	174
天	5
岳	5
亂世	2
馬	4
舞	2
穫	2
c	138
孝	1
兕觥	1
B	7
動	6
以下	1
觀	1
傷	4
乂	2
芼	1
异	1
胤	1
ㄍ	1
或	1
矣	6
詩	15
嫌棄	1
句首	1
然則	2
不	4
被	1
悠哉悠哉	1
發	4
必	1
植物	2
倫	2
观	1
粵	6
全世界	5
咸	7
朔	2
齊	1
方	3
是故	1
皓	1
王化	2
瞽	1
子女	1
虞	1
六	10
這	1
T	36
五	2
咈	1
始	4
澤	2
傲	1
風化	2
口	2
安安	1
采	2
傷人	2
既	2
G	3
文思	2
敏捷	1
朱	6
維	6
高山	1
是以	4
往	2
夷	2
 	1312
‘	1
居	1
将	1
友	1
靜	1
宅	4
;	14
迹	1
足	2
毛	2
釐	2
否	3
