正夫	2
於聲	2
孳尾	1
閏月	1
罍ㄌ	1
辭耳	1
《周	1
稽古	2
子。	2
以不	2
啟明	1
心不	1
比」	1
毛詩	2
朱，	3
洲，	1
馬越	1
，形	3
过年	5
、在	1
子懷	1
用，	3
、文	1
覃兮	2
惟明	1
雅」	3
疲极	1
有土	1
曰祁	1
迹，	1
世之	4
萋」	1
同污	1
言化	2
故用	2
而得	1
中谷	2
王道	2
「綌	1
性也	2
辰，	1
召公	2
、明	1
高岡	1
曰，	1
我姑	2
三曰	2
高息	1
，維	4
成。	2
子，	4
基。	2
親。	1
毨。	1
，觀	1
生植	1
，宅	4
朔易	1
能俾	1
邊把	1
義焉	2
，情	1
有领	5
「于	1
明以	1
命汝	1
」放	1
口的	1
官，	2
，國	2
搁置	1
吁！	3
黃：	1
瘏ㄊ	1
彼周	1
傷：	1
同，	1
敏捷	1
，监	1
把筐	1
始寫	1
酌：	1
行。	1
我懷	1
有鰥	1
哉、	1
莫莫	2
割断	1
弗乱	1
高山	1
，沒	1
之基	2
險詖	1
回家	1
媯汭	1
和仲	1
殊俗	2
像，	1
四始	2
同稱	1
功告	2
天也	1
。上	1
騎馬	1
既睦	2
，我	6
西，	1
，思	1
嚚訟	1
嬪于	1
曰都	1
科植	1
氏」	1
禮義	6
釐百	1
馬玄	1
异哉	1
，非	1
黃雀	1
神明	2
逝世	5
欽哉	2
命舜	1
安安	1
樣子	2
器，	1
民因	1
曰于	3
，而	8
採卷	1
朱》	1
北而	2
邦。	1
，不	6
而譎	2
于年	5
月日	5
六曰	2
酒。	1
欽、	1
叔，	2
、興	2
傅，	1
賢，	2
海宁	1
公有	5
：高	1
维邦	1
焉，	8
不淫	2
耳一	1
服，	3
，先	4
作品	5
咸服	1
其舊	2
ㄊㄨ	2
、左	3
比、	2
，一	1
，母	1
曷」	1
在焉	1
動天	2
姓穆	1
克明	2
于時	1
采？	1
祁朱	1
，六	2
人之	2
洗。	1
南》	2
动，	1
情。	1
的山	1
成功	2
何？	1
刺上	2
　《	1
協和	1
百工	1
是之	2
昔在	2
，烝	3
者逝	5
的馬	1
仲春	1
实维	1
、比	2
酒器	2
歸安	1
。罔	1
詩：	1
惟天	1
居：	1
寘：	1
音。	3
，何	2
求賢	1
無險	1
中而	1
以殷	2
《召	1
葉萋	1
音居	1
嵎夷	1
。克	2
盡，	1
義廢	2
音痴	1
」師	1
告于	1
亡國	2
是应	2
鳴喈	1
言之	4
風也	4
「維	1
以《	1
穆，	1
之義	2
澣濯	1
化下	2
下民	1
以监	1
口淺	1
：鳥	1
世已	5
于媯	1
于公	5
發乎	4
風化	2
必服	1
我衣	1
、足	2
秩南	1
貴族	1
志，	3
允，	3
。申	2
為志	2
詞頭	1
：「	19
，象	2
當輔	1
曰「	7
了，	1
并且	5
風其	2
維：	1
出日	1
音公	1
虞舜	3
治世	2
，嬪	1
，躬	1
穫）	1
艸葉	1
虞》	1
教，	2
謂之	6
師傅	1
，并	5
春。	1
移動	1
獸孳	1
經夫	2
协和	1
以閏	1
行的	1
允允	2
澤也	2
寐求	1
困。	2
衣物	1
ㄟ，	1
南召	1
斟酒	1
！試	1
詖私	1
音雷	1
刑于	1
咨，	3
衣，	2
「於	1
刑政	2
雎》	4
岳。	1
庸？	1
變風	4
高的	1
時，	2
维是	1
王以	2
所用	1
侯律	1
煮。	1
賦，	2
逑。	1
睦，	3
家省	1
曰虞	1
棄。	1
；止	2
：厭	1
化，	4
於女	1
，美	4
飛，	1
朗，	1
咈哉	1
安，	1
明。	2
以孝	1
山崗	1
違，	1
，高	1
民归	1
位？	1
革。	1
二女	2
「汙	1
。歸	1
ㄨˊ	1
烝乂	1
中，	3
異體	1
修德	2
歌謠	1
累病	1
，王	4
粗葛	1
和诸	1
：又	1
安汝	1
月星	1
：通	1
「异	1
遜于	1
有《	2
夫騎	1
痡矣	1
傷。	2
又。	1
工，	1
，花	1
告師	1
小雅	2
、《	2
玄黃	2
往之	1
日短	1
否，	1
歸，	2
四方	4
於變	1
雅、	2
焉：	2
之也	4
黎民	1
：生	1
久地	1
命用	1
傲；	1
。舜	3
朱遵	1
趾》	1
義者	1
雎麟	1
穫，	1
喈」	1
刈是	1
採。	1
官。	1
「咨	3
四曰	2
他的	1
山襄	1
形於	2
都属	5
「斁	1
滿。	1
詩。	3
，舜	3
播四	1
「風	3
平允	1
，维	2
害否	1
騶虞	2
直，	1
功。	1
在位	1
仲冬	1
」帝	5
登庸	1
，悠	1
尊敬	1
之所	7
濯之	1
，纖	1
，憂	1
懷山	1
，「	1
歎氣	1
舜治	1
頌者	2
监于	1
息切	1
焉。	3
鰥在	1
之勤	1
本作	5
「俞	1
綌，	1
，又	1
，諸	2
有大	1
物。	1
弼直	1
弗成	1
「曷	1
妻子	2
根，	1
抒解	1
綌（	1
天下	6
念遠	1
归睦	1
也，	15
音扑	1
長。	1
“瘏	1
羲叔	1
種菊	1
下而	2
求之	2
德，	6
将逊	1
於言	2
路途	1
風發	2
　　	1
澣害	1
彼崔	1
容，	2
聲成	2
之德	4
仲秋	1
之，	11
！汝	1
作《	2
音郤	1
義，	4
六句	1
堯典	1
越過	1
教六	1
聚，	1
告慰	1
公：	1
召南	2
定四	1
九族	2
言為	2
好逑	1
乖。	1
植物	2
曆象	1
雅，	2
皓昭	1
斁（	1
》焉	2
王之	4
虞之	1
。詩	1
為詩	2
旬有	1
尧命	1
章四	1
事，	7
允恭	2
，達	2
嗟歎	2
》之	6
淺筐	2
在父	1
邦咸	1
ˊ：	1
自北	2
出版	5
義。	8
，蕩	1
，方	1
侯。	2
！咈	1
日月	1
則《	1
懷：	1
道衰	2
至：	1
之澤	2
變，	1
頑，	1
載，	2
政和	2
賦」	1
星昴	1
政教	2
呀採	1
。治	2
施（	1
也在	1
周公	2
羲仲	1
荇菜	3
予聞	1
年，	6
以亲	1
：長	2
鳩僝	1
是」	1
家，	1
亲邦	1
績咸	1
？予	1
則關	1
感，	1
水方	1
夫，	1
明揚	1
知手	2
陋。	1
于中	2
听，	1
「吁	3
由於	2
並為	1
《丹	1
訟可	1
；求	1
，正	4
明允	2
「刈	1
鳥獸	4
「疇	2
章是	1
虺隤	1
或黃	1
一曰	2
命羲	3
平在	1
乱。	1
象日	1
風、	2
割，	1
驩兜	1
莫」	1
天申	1
公；	1
器。	1
至也	1
：酒	1
食。	1
愁的	1
於憂	1
借酒	1
月定	1
母，	1
作者	5
盛的	1
成此	1
試哉	1
雎之	1
」九	1
性，	2
。是	6
妃在	1
政乖	2
痡ㄆ	1
姓昭	1
情，	4
又當	1
謠。	1
，是	4
過高	1
黃，	1
愁，	1
艱險	1
以六	2
，豆	1
酌彼	2
咸修	1
天地	3
一邊	4
咸熙	1
兕ㄙ	1
黃鳥	1
永歌	4
，動	2
ˊ，	4
忝帝	1
足，	6
無罪	2
之洲	1
簸箕	1
用彼	1
言庸	1
私」	1
者也	4
人時	1
帝位	1
在帝	2
《騶	1
變雅	2
民乱	1
暨和	1
我僕	1
風之	2
、輾	1
着。	1
。虑	1
其上	2
，歸	1
彼三	1
獸氄	1
兕角	1
樂，	2
夫婦	4
延。	1
！」	2
乎情	4
表，	1
海，	1
獸毛	1
氄毛	1
若稽	2
化天	1
毛毨	1
。言	1
？」	6
達於	2
音颓	1
而南	2
而無	3
者之	2
，嗟	2
属于	5
敎師	1
成歲	1
形，	1
文，	1
，嫩	1
乂？	1
曰雅	2
衰，	2
南交	1
水洗	1
以歸	1
濩，	1
，将	1
和萬	1
窕，	1
酒澆	1
思服	1
以其	2
，愛	1
國之	4
ㄍㄨ	1
音航	1
嗟我	1
則志	1
者。	1
曰比	2
治功	1
；亡	1
命是	2
累而	1
獸希	1
。」	12
：動	2
失德	1
銅酒	1
犀牛	1
在借	1
失，	4
百姓	4
，故	14
，協	1
以親	1
ㄨㄥ	1
，安	1
她的	1
以抒	1
亦）	1
子好	1
以下	1
瘏矣	1
譎諫	2
採滿	1
觥，	1
多年	1
「黄	1
發言	2
丕应	1
鳥」	1
敬致	1
服。	2
濩（	1
親九	1
民夷	1
，诸	8
「害	1
音戲	1
朝夕	1
，音	10
義也	2
牛。	1
之不	7
鼓樂	1
關雎	10
：咨	1
在全	5
能庸	1
維可	1
念丈	1
《大	1
成形	1
，后	4
「師	1
砠矣	1
，傷	2
，詩	1
：疲	2
气助	2
。亡	1
化自	2
看到	1
布。	3
。以	2
賢才	2
、雅	2
俗者	2
！共	1
澣我	1
虛，	1
：粗	1
帝明	1
地思	1
四岳	2
的意	1
蕩蕩	1
王政	2
長久	1
行ㄏ	1
超过	5
ˋ，	2
差荇	3
語詞	1
諸侯	2
品在	5
轉反	1
「往	1
兕觥	1
夫的	1
维命	1
葛之	2
萋萋	2
颓：	1
序　	1
功成	1
不知	2
友之	1
置，	1
界都	5
之事	5
，聲	2
輾轉	1
。「	2
下，	4
葛根	1
手之	2
鬼神	2
而懷	2
馬瘏	1
開始	1
葛覃	2
」：	25
不足	6
這是	1
以动	1
方割	1
汙」	1
何可	1
采卷	1
。故	5
之異	2
怒，	2
窕淑	4
庶績	1
其政	4
。帝	7
語氣	1
菊科	1
義同	1
她一	1
厥民	4
諧以	1
道，	2
。先	2
方平	1
明乎	2
，二	2
：茂	1
其鳴	1
邑民	3
，章	2
羲暨	1
言，	2
時。	1
罍，	1
人倫	4
風；	1
茂密	1
是以	4
之道	2
，志	2
，績	1
十載	1
」驩	1
勤勞	1
，集	1
；賦	1
形四	2
南訛	1
窕思	1
。發	2
》、	2
繫一	2
頌是	1
监。	2
可归	1
。日	3
否」	1
動，	1
成孝	2
四海	2
：葛	1
教失	2
：斟	1
故變	2
，水	1
